"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"material",0.187448779121041,-0.46388866007328,0.260992605239153,-0.497548088431358,-0.580982849001884,-0.0237223133444786,-0.144522210583091,-0.612607344985008,-0.737625181674957,0.0383901000022888,-0.30844884365797,-0.321692015975714,-0.339285366237164,-0.239582076668739,-0.367663145065308,0.50646997988224,0.184396788477898,-0.660685911774635,-0.375546578317881,-0.453115820884705,-0.450333558022976,-0.153608590364456,-0.346060715615749,-0.820921137928963,0.0851000733673573,-0.157130479812622,-0.417888082563877,-0.139521334320307,-0.523823447525501,-0.151165321469307,0.228568276390433,0.409109383821487,-0.621699154376984,0.442556120455265,0.712343096733093,0.326721221208572,-0.124718576669693,-0.160229548811913,-0.33778278529644,0.164695486426353,0.0136952847242355,0.390307568013668,-0.454727411270142,-0.0737822577357292,-0.636822551488876,-0.23158304579556,1.03663519024849,0.69731593132019,-0.423645511269569,-0.18305903300643
"pixels",-0.681646324694157,0.0545655720634386,-1.36625701189041,0.388462424278259,0.756827905774117,-0.0585986599326134,1.22591388225555,-0.134079650044441,-0.469807833433151,0.0310027850791812,-0.653961919248104,0.685021013021469,-0.16255097091198,-0.439785353839397,0.840614438056946,1.34480690956116,-0.429565012454987,0.906095325946808,-1.15445882081985,-0.324815899133682,-0.424850046634674,-0.24820876121521,-0.424138814210892,0.28186759352684,-0.587442059069872,-0.199657887220383,0.121173173189163,0.687268152832985,0.561302572488785,-0.106801940128207,0.0386809352785349,0.120595626533031,0.132576022297144,-0.77596989274025,-0.221835866570473,0.55139434337616,0.248820655047894,-0.0189229734241962,0.027433305978775,0.44595292955637,0.3725296407938,-0.286533085629344,-0.611570879817009,1.02739217877388,-0.528259217739105,0.959071069955826,0.71983391046524,0.511995390057564,0.673630118370056,0.369023181498051
"screen.i",-0.0325738862156868,1.39597362279892,-0.118442863225937,-0.13162399455905,0.939110726118088,0.186244450509548,-0.0523930564522743,0.48067119717598,0.13527224957943,-0.141707077622414,-0.236651018261909,0.522249575704336,0.671064615249634,0.205771878361702,-0.186299374327064,-0.724450796842575,0.168381050229073,-1.270706564188,-0.322112046182156,-0.493027731776237,0.0926401207689196,-0.345694795250893,0.401822909712791,-0.0463147014379501,0.1759666018188,0.260976605117321,0.0905936360359192,-1.03212860226631,0.186072178184986,-0.394052639603615,0.660357668995857,-0.39611728489399,-0.168254554271698,-0.549592107534409,-0.48850417137146,-0.396464504301548,-0.555625379085541,0.343055531382561,-0.479424186050892,-0.390107974410057,-0.441287145018578,-0.0978151708841324,0.700537227094173,-0.0222123041749001,-0.608142668148503,-0.278956059366465,0.344413496553898,-0.571203857660294,-0.365129366517067,-0.530954420566559
"essential",0.719851478934288,-0.17796915769577,1.13007688522339,0.929491996765137,0.184414267539978,-0.403715834021568,-0.373436868190765,-0.818148076534271,0.166337072849274,-0.652551643550396,0.502100080251694,0.595999943558127,-0.513835087418556,-0.206980113871396,0.516374755650759,0.639427028596401,0.0625335462391376,0.286777883768082,1.08136877417564,-0.0270896255970001,-1.1733033657074,-0.908682286739349,0.00335979461669922,-0.290694937109947,0.23294360563159,-0.225118719041348,0.272863835096359,0.00317036360502243,-0.217662811279297,-0.428767696022987,0.00310411304235458,0.0861890707165003,0.161716103553772,0.277674332261086,0.605775654315948,-0.0967455729842186,0.0236603408120573,-0.413043603301048,0.178921110928059,-0.390396008267999,-0.812842279672623,0.220068641006947,-0.145659225061536,0.0827251691371202,0.4390973970294,-0.169995322823524,0.496310096234083,0.0618741810321808,0.430158048868179,0.529674470424652
"their",-0.21046444773674,-0.628615766763687,0.348112924024463,0.0328082907944918,-0.322317756712437,-0.391607314348221,0.303831622004509,-0.251272149384022,-0.0176331102848053,0.50762352347374,-0.0671809166669846,-0.175854161381721,0.365740299224854,-0.512696295976639,-0.306570991873741,-0.0592968463897705,0.377208799123764,-0.0427968800067902,0.510236114263535,0.233751349151134,0.193606922402978,0.325732253491879,-0.256104822270572,0.640810012817383,0.631160832941532,0.216734647750854,-0.0960371606051922,0.193845862522721,-0.84650394320488,-1.21820670366287,-0.372402898967266,0.272482343018055,-0.129079908132553,0.838690638542175,0.41591902077198,-0.342841073870659,0.692033395171165,-0.389460474252701,-0.0184981226921082,0.398419380187988,0.494265377521515,0.102199126034975,0.338842645287514,0.0596136935055256,0.253829665482044,0.0923505574464798,1.21731549501419,0.0664940178394318,-0.196262553334236,-0.0923984348773956
"swivel,",0.274030447006226,0.787388533353806,0.629238814115524,-0.545370176434517,-0.552170306444168,0.381690837442875,-0.479152351617813,-0.234513238072395,-0.263478964567184,-0.270483482629061,-0.100647270679474,-0.502050206065178,0.444138392806053,0.5985954888165,-0.564271874725819,0.233872637152672,0.322871077805758,-0.105925356969237,0.322827905416489,-0.930792570114136,0.105362299829721,-0.36919929087162,-0.899102067574859,-0.867036074399948,0.990257918834686,-0.867047756910324,-0.149462066590786,-0.182416021823883,-0.00506464182399213,-0.0701761245727539,0.472026869654655,0.0522750169038773,0.339813053607941,-0.130672097206116,-0.724051482975483,-1.47710144519806,-0.0503862351179123,0.564589321613312,-0.556686669588089,0.267629228532314,0.387674689292908,0.198306679725647,-0.950165063142776,0.237410664558411,0.0969049856066704,-0.0541232563555241,1.35793310403824,0.037269800901413,-0.0415920168161392,-1.23972250521183
"pixel,",-0.419990986585617,-0.678699433803558,-0.686213701963425,0.373759381473064,-0.113219127058983,0.186398670077324,0.955368876457214,-0.213359206914902,-1.14398327469826,-0.081135630607605,-0.0969827175140381,-0.0119747035205364,0.325114890933037,-1.03825902938843,0.541664257645607,-0.115222990512848,0.0488010421395302,0.820640191435814,-0.328547269105911,-1.12711623311043,-0.427554126828909,-0.507194478064775,-0.13781470246613,-0.98804834485054,0.708469405770302,-0.30760645866394,0.80159655213356,0.468009665608406,0.29327142611146,0.956562668085098,0.16394054889679,-0.159215735271573,-1.37441074848175,-0.182653926312923,-0.615985661745071,-0.496140122413635,0.460787648335099,0.336092405021191,-0.157094176858664,0.260633289813995,-0.0431021004915237,0.704067721962929,-0.419050201773643,1.44196236133575,-0.150799199938774,0.235272131860256,-0.468447476625443,-0.1083804666996,0.128814116120338,-0.422821164131165
"cannot",0.530343726277351,0.317462310194969,0.6106296479702,0.554961107671261,0.253648856654763,0.168224066495895,-0.702367603778839,0.307711251080036,0.494851559400558,0.124448508024216,0.345714963972569,0.853723652660847,0.689888004213572,-0.0574470609426498,-0.431246691849083,0.342534020543098,-0.055119807831943,-0.500871136784554,-0.343870893120766,-0.391707949340343,0.480809904634953,-0.75102208534372,0.44899745285511,0.752747476100922,0.38059750571847,-0.194231695495546,0.0703204870223999,-0.389626815915108,0.183611370623112,-0.0885691866278648,0.547915443778038,-0.560021191835403,-0.440679907798767,-0.849042750895023,-0.211463063955307,-0.239053294062614,-0.740338876843452,-0.192828625440598,-0.0944549441337585,-0.493550427258015,0.281299293041229,-0.0493981502950191,-0.0731125548481941,-0.483715713024139,-0.430667236447334,-0.29219513386488,-0.722012892365456,0.102346658706665,-0.0990630984306335,-0.64478126168251
"returned",-0.337259031832218,0.330971822142601,-0.564850181341171,-0.41528482735157,0.0838369801640511,0.0934682860970497,-0.0496910633519292,0.531092554330826,0.700843021273613,0.512548193335533,-0.71473702788353,0.338130972348154,0.745931893587112,0.275059506297112,-0.555255800485611,-0.126523841172457,0.205205522477627,0.420687591657043,-0.277535416185856,0.215985335409641,0.833819270133972,-0.0601821541786194,-0.379089042544365,-0.538602486252785,-0.16859658062458,0.200170762836933,0.163273988291621,-0.433064956218004,0.2614456564188,0.799277275800705,0.546588778495789,-0.57478754222393,0.198776833713055,-0.0640115439891815,-0.250209029763937,-0.0459753423929214,-0.549871236085892,-0.0463606864213943,0.217291168868542,0.0840359330177307,-0.232898205518723,-0.245153747498989,0.0655031800270081,-0.190288186073303,-0.311479784548283,-0.0162570774555206,-0.529938831925392,-0.354705145582557,0.413555175065994,-0.34496243763715
"bucks",0.572994485497475,-0.064762843772769,0.333851493895054,-0.265504792332649,0.191881723701954,-0.292177051305771,0.161241471767426,-0.165953878313303,-0.105507224798203,0.0863446444272995,0.821960836648941,-0.191177763044834,-0.411857470870018,-0.427519254386425,0.186143312603235,1.1338210105896,-0.304652519524097,-0.215276479721069,0.0973188728094101,-0.37573067098856,-0.429455876350403,-0.595384739339352,-0.629825863987207,-1.38092052936554,-0.217292806133628,-0.162034094333649,0.0308955274522305,-0.158449903130531,0.266733275726438,0.519116461277008,0.240954697132111,0.512692093849182,-0.00807352364063263,0.527882069349289,-0.245618879795074,0.341315258294344,-0.0561861097812653,-0.155075158923864,-0.250412240624428,-0.316265571862459,-0.432514674961567,-0.407482400536537,0.0304267108440399,0.868980646133423,-0.557723321020603,-0.2114118039608,0.196541950106621,0.346339046955109,0.682050377130508,-0.78188544511795
"23",0.304046235978603,-0.078064389526844,-0.319709114730358,-0.0260882675647736,0.115661323070526,-0.795770078897476,-0.225329555571079,0.122211448848248,0.288768656551838,-0.0270879343152046,-0.204176776111126,-0.456444159150124,0.170130550861359,0.03882513102144,0.169702257961035,-0.29566553235054,-0.20739683508873,0.342291817069054,0.0469878390431404,-0.959651738405228,-0.208102416247129,-0.2922418192029,-0.20152772963047,-0.920109450817108,-0.321107791736722,-0.649355813860893,0.496034950017929,0.433411881327629,0.840727418661118,-0.168713144958019,-0.638562187552452,0.694266259670258,-0.575817137956619,0.425384253263474,-0.502669269219041,-0.931998431682587,0.0423110127449036,0.887331753969193,0.030713677406311,-0.146523041650653,-0.580969259142876,0.62100076675415,-0.263198703527451,0.272450558841228,0.339332845062017,-0.116498291492462,0.306401957757771,-0.225386172533035,0.663773223757744,0.912204802036285
"opinion",-0.0444260332733393,-0.213803440332413,-0.505744397640228,0.320587426424026,0.0898062437772751,-0.652296125888824,-0.739243119955063,0.582003697752953,0.473639264702797,0.627275988459587,-0.0389872640371323,-0.449859529733658,-0.464821976609528,-0.214798822999001,-0.153749980032444,-0.373129203915596,0.549552481621504,0.0698963534086943,0.695253297686577,0.133207857608795,-0.293480589985847,-0.0811066627502441,0.46278315782547,-0.56822507083416,0.225863348692656,0.0808979570865631,-0.358477465808392,-0.192449580878019,0.221698433160782,-0.684069573879242,-0.0052994042634964,0.216483302414417,0.220702864229679,-0.110594503581524,0.344049016013741,-0.713607937097549,0.757718831300735,-0.108526334166527,-0.534613043069839,-0.248104684054852,-0.470018714666367,0.121905565261841,-0.857504218816757,-0.444758277386427,0.467706602066755,-0.0224935887381434,0.568538203835487,-0.123089969158173,0.0609593838453293,0.711068868637085
"starts",0.620052438229322,-0.367389440536499,-0.00801617279648781,-0.539389878511429,0.18159981071949,0.345946788787842,-0.431481618434191,0.42647548019886,0.186646342277527,1.12846475839615,0.0757499486207962,0.191756680607796,0.438747875392437,0.484676882624626,0.6510149538517,0.302359789609909,-0.0225082002580166,-0.819784268736839,0.60441118478775,0.038605198264122,-0.401645641773939,-0.227195233106613,-0.0921229869127274,-0.465995818376541,-0.334888931363821,0.465042099356651,0.442868754267693,0.578026406466961,-0.319740250706673,0.589737739413977,-0.700229078531265,-0.140031889081001,-0.543703094124794,0.419430449604988,0.465909585356712,-0.12466624379158,0.113510653376579,0.361266456544399,0.100428983569145,-0.140092343091965,-0.765382632613182,0.141884490847588,0.234198674559593,-0.894299700856209,0.13633331656456,-0.527807667851448,0.381114423274994,-0.864680051803589,0.449975237250328,-0.397001832723618
"too.",0.145154938101768,-0.0887846946716309,0.500644944608212,0.143380135297775,0.0279249548912048,0.506812490522861,-0.232861451804638,0.79372277110815,0.217490840703249,-0.0677976682782173,0.0688948482275009,-0.215871343389153,0.141107857227325,0.0524356700479984,-0.118194837123156,-0.0428219065070152,0.364369884133339,-0.444813206791878,0.637845858931541,-0.0984880514442921,0.116068758070469,-0.157261561602354,-0.201988469809294,-0.407333239912987,0.6052186191082,0.562059581279755,0.237836703658104,-0.260452710092068,-0.304990068078041,-0.60771544277668,-0.0777694266289473,0.100013390183449,0.0292371660470963,0.123408406972885,-0.067433025687933,-0.216795943677425,0.648351639509201,0.116937685757875,-0.0890823751688004,0.249793892726302,-0.1820293412311,-0.204129904508591,0.720537573099136,0.663013130426407,-0.628670245409012,-0.072582334280014,-0.379990838468075,-0.640155747532845,0.13710156083107,-0.03751090914011
"$700",0.0528052859008312,-0.0226980596780777,-0.2510169968009,-0.51505109667778,-0.577780619263649,-0.00842734426259995,-0.564481914043427,0.162675702944398,-0.669987708330154,0.109823226928711,0.210736826062202,-0.506292723119259,0.116922307759523,0.431319549679756,-0.448234617710114,0.498831897974014,-0.329821277409792,0.146616704761982,0.418628077954054,0.0633549466729164,-0.522127609699965,-0.241193532943726,-0.743449628353119,-0.542332289740443,-0.531274100765586,0.863324731588364,0.00553387403488159,-0.429434463381767,-0.247422115877271,0.431723013520241,0.268204294145107,0.166836962103844,-0.0762234963476658,0.193575114011765,0.135121406987309,-0.733317971229553,-0.193273335695267,-0.635190904140472,0.257489435374737,-0.706785060465336,0.576585173606873,-0.414588861167431,0.544926032423973,-0.107951786369085,0.0890996158123016,-0.169730834662914,-0.481164634227753,-0.0680622421205044,0.102584064006805,-0.286080524325371
"terrible,",1.05275797843933,0.0432397425174713,0.15619551949203,0.0803196281194687,-0.327765241265297,0.0777303725481033,-0.312860235571861,0.645447611808777,-0.522087082266808,-0.0102088451385498,0.191493883728981,0.218584775924683,-0.435086153447628,0.126213882118464,0.729937570635229,-0.353228509426117,-0.0592177901417017,0.16120074968785,0.33143150806427,-0.467748247087002,-0.147191003896296,-0.309675812721252,0.521196842193604,-0.359238542616367,-0.0987992770969868,-0.993199571967125,0.195395410060883,0.363148465752602,-0.0957718212157488,0.401316672563553,-0.161452621221542,0.0143808722496033,-0.497157372534275,-0.684866428375244,-0.00862587988376617,-0.337567828595638,0.218518774956465,-0.178579699248075,-0.600587621331215,-0.450349032878876,-0.704683035612106,1.13478048145771,0.189097791910172,-0.20697522116825,0.459824228659272,0.282664272934198,0.457519464194775,-0.292495086789131,-0.711788132786751,-0.519912138581276
"issues",-1.16392415761948,-0.6334078758955,0.513309448957443,0.266416653990746,-0.360090374946594,-0.41385355591774,-0.264975629746914,0.384699404239655,-0.0716128647327423,-1.31806713342667,-0.854330629110336,0.81685945391655,0.528041683137417,0.573088482022285,0.0770063102245331,0.640866279602051,-0.950988620519638,0.0691238604485989,-1.04227456450462,-0.909384474158287,-0.61016047000885,0.515964448451996,-0.452359713613987,0.996829897165298,-0.208363458514214,0.778041392564774,0.249770738184452,0.84249359369278,0.77793088555336,-0.271549135446548,-0.333964409306645,0.65373133122921,0.282006293535233,0.181137464940548,-0.580341905355453,0.488988496363163,0.134684130549431,-0.567954644560814,0.0713460296392441,-0.139634238556027,-0.396806448698044,-0.158056139945984,-0.414551869034767,-0.205339342355728,-0.0372015759348869,0.711495615541935,0.0938734114170074,-0.207056272774935,-0.0186457894742489,1.41569548845291
"gone",-0.531889796257019,-0.442857459187508,-0.263084560632706,-0.30711168050766,0.726122736930847,-0.590592601336539,-0.0181441903114319,1.20378571748734,-0.760964442044497,-0.521140605211258,-0.175396680831909,0.167430877685547,0.253824576735497,-0.115001272410154,0.295145995914936,-0.498509123921394,-0.278375759720802,0.444348022341728,0.0357747077941895,-0.642658047378063,0.408912073820829,-1.02575665712357,-0.16074163839221,0.25823849439621,-0.0618946105241776,-0.388875529170036,0.371724077500403,-0.679658252745867,0.345082372426987,0.31694170832634,0.624493688344955,0.104320488870144,-0.436227276921272,0.829687148332596,-0.466802295297384,0.272275045514107,0.339014038443565,0.143541052937508,-0.445362433791161,0.427698019891977,0.00153623521327972,0.312704186886549,-0.580126442946494,0.27060454338789,0.442802995443344,-0.435481011867523,-0.135272711515427,-0.141896724700928,-0.641204923391342,-0.439914958551526
"bezel",0.555546030402184,-0.0759412460029125,0.63997021317482,0.074346287176013,0.185335531830788,-0.504904508590698,-0.0616001486778259,0.287717565894127,0.276300266385078,1.00682538747787,-0.233522489666939,-0.157875001430511,0.0186964198946953,0.744055837392807,0.97970911860466,1.01957964897156,0.151549272239208,-0.57371586188674,0.166328683495522,0.116497963666916,-0.137881398200989,0.347318030893803,-0.48110643029213,0.318019095808268,-0.396658629179001,-0.125574886798859,0.256759665906429,-0.157811850309372,-0.117137257009745,0.231119483709335,0.16644398868084,0.976053088903427,0.156810075044632,0.0058477520942688,-0.231873363256454,-0.0887476205825806,-0.751602992415428,1.01338312029839,-0.398832783102989,0.495775267481804,-1.07095795869827,-0.905754387378693,-0.578323855996132,-0.911308526992798,0.555059134960175,-0.403150845319033,0.452173106372356,-0.189910238608718,-0.230964466929436,0.682715311646461
"life",-0.0889147520065308,-0.345194682478905,0.13268423685804,0.184310972690582,-0.559332065284252,0.114972516894341,-0.68923182785511,-0.372985251247883,-0.0781338959932327,0.079066451638937,1.42676627635956,-0.499932050704956,-0.361597165465355,0.0510102845728397,0.164319470524788,0.334752917289734,0.549341797828674,0.0225769877433777,-0.187470689415932,0.376846943050623,0.517917681485415,0.0105589814484119,0.408483425155282,-0.762903779745102,-0.619388356804848,0.136402517557144,-0.576496705412865,-0.836058393120766,-0.730505168437958,1.10607385635376,-0.0797459557652473,0.268653839826584,-0.302620455622673,-0.273500025272369,-0.435082740150392,-0.33259717002511,0.292335875332355,0.767373070120811,-0.0484384894371033,-0.312102185096592,0.13023548386991,0.386247098445892,-1.23139625787735,0.183979541063309,0.158472439274192,-1.39724183082581,-0.775306046009064,-0.954046756029129,-0.371738839894533,-0.690111108124256
"bezel,",-0.155344769358635,0.926422119140625,0.388831451535225,1.00002503395081,-0.00655718147754669,-0.382011994719505,0.273749873042107,0.297270581126213,-0.57052356004715,-0.620746538043022,-0.256196588277817,0.0753495097160339,-0.373229395598173,0.0453376322984695,0.856478400528431,-0.120172945782542,-0.0969133377075195,-0.271520468406379,0.188298620283604,0.124633764848113,-0.287365213036537,-0.0148010551929474,0.698997870087624,-0.276829537004232,-0.262196764349937,-0.266259759664536,-0.244202971458435,-0.230859212577343,-0.035942405462265,-0.14242147654295,0.0895617995411158,-0.247879900038242,-0.41800893470645,0.947941780090332,0.0819186270236969,0.342508181929588,-0.698766559362411,-0.195643700659275,0.702318862080574,-0.194180503487587,-0.501914739608765,0.853332471102476,-0.221571981906891,-0.458054885268211,0.0211901217699051,-0.743863523006439,-0.243470460176468,0.608579948544502,0.384386412799358,0.239553306251764
"again",0.294306501746178,0.263286467641592,0.0860447147861123,0.102199509739876,-0.391403069719672,0.597308218479156,0.572170272469521,-1.00896763801575,0.736290514469147,0.774703577160835,0.563598121050745,0.270159848034382,0.330706581473351,0.126639991998672,-1.3020287156105,-0.606136202812195,0.0293508768081665,0.685250610113144,0.199858248233795,0.13063839264214,0.290202155709267,0.0495375841856003,-0.576139777898788,-0.0885201767086983,0.30144963786006,-0.435729816555977,-0.229717206209898,-0.232002630829811,0.512552708387375,-0.285305723547935,-0.0569910034537315,-0.0859582480043173,0.707166366279125,0.792646557092667,-0.173432342708111,-0.227691620588303,0.516897827386856,0.14890593290329,0.0344688398763537,0.732640385627747,0.715039700269699,-0.600354485213757,0.761498793959618,-0.443269081413746,-0.860383450984955,-0.200739443302155,-0.278885871171951,0.416339091956615,0.0670583322644234,-0.341820925474167
"today,",0.663061529397964,0.95720711350441,-0.218889653682709,-0.492389664053917,0.372475417330861,-0.134215213358402,-0.562745824456215,0.0349099109880626,0.044555738568306,0.0913793444633484,-0.0310888886451721,0.139081701636314,0.487331256270409,0.640906378626823,-0.0667120218276978,-0.756035089492798,0.108221143484116,0.291134223341942,0.576816231012344,-0.201603011228144,0.56562727689743,0.45111552067101,0.515024572610855,-0.447136290371418,0.0320048206485808,0.293629080057144,-0.520733727142215,-0.00455442816019058,-0.210247449576855,0.528900623321533,0.547535754740238,0.15925170481205,-0.948472052812576,-0.142232649028301,0.188338436186314,-0.396806821227074,0.465166330337524,-0.314335599541664,-0.0765763372182846,0.00246432784479111,0.019784227013588,-0.515372291207314,-0.281952515244484,-1.02757373452187,-0.306817097123712,-0.318245777860284,-0.938709497451782,-0.225289963185787,0.0506930351257324,0.079557653516531
"happier",0.0249589681625366,-0.545296557247639,0.198908776044846,0.625851687043905,-0.00309371948242188,-0.71514043211937,0.377803176641464,0.290255557745695,-0.222124566324055,-0.338116202503443,0.57611957192421,0.530263304710388,0.0278283506631851,0.586872935295105,-1.0273323059082,-0.798447012901306,-0.660173058509827,0.366105102002621,-1.16314473748207,-0.857512176036835,-0.763386607170105,-1.21683247387409,-0.11179639864713,-0.00698994100093842,-0.425299733877182,-0.152865946292877,-0.263467952609062,0.374094990082085,-0.707232922315598,0.654292941093445,-0.171875257045031,0.761116445064545,0.31933032348752,0.106980681419373,-0.561655612662435,-0.607917234301567,-0.594909176230431,0.596587363630533,-0.155775956809521,-0.316349402070045,0.400079064071178,1.18947112560272,-1.04281371831894,-0.18241861090064,-0.739133775234222,0.241679444909096,-0.156152174284216,0.0596741139888763,-1.34684896469116,-0.307620611041784
"sound.",0.391549307852983,1.12688410282135,-0.353392854332924,-0.0420189388096333,0.0122621208429337,0.375602036714554,-0.573886066675186,0.502765610814095,-0.47419898211956,0.836532443761826,-0.352591477334499,0.132196068763733,1.09437161684036,0.143011011183262,0.466592056676745,0.224903744645417,0.300774395465851,0.128431487828493,-0.41182678937912,-0.262354608625174,0.545771986246109,-0.654507078230381,-0.214811064302921,-0.526923134922981,0.269424628466368,0.037484904518351,-0.402497366070747,-0.192389898002148,-0.318884266540408,-0.388972394168377,0.125822335481644,-0.190357729792595,-0.906418710947037,0.431923016905785,0.05462646484375,-0.390513498336077,-0.172922044992447,0.052634060382843,-0.416271898895502,-0.161781895905733,-0.21426846832037,0.11609098315239,-0.038943886756897,0.431986395269632,-0.578825369477272,-0.606065720319748,0.645415067672729,-0.299005579203367,0.423898920416832,-0.250739315524697
"/",-0.448078744113445,0.209675930440426,0.184019841253757,-0.0822787117213011,0.173217218369246,0.147122520953417,0.221068050712347,0.6886325776577,0.029042424634099,0.525529036298394,0.439965009689331,-1.61432790756226,-0.847783714532852,-0.0333212316036224,-0.426579684019089,0.420233696699142,0.126973425969481,0.70589753985405,-0.609128374606371,-0.236154737416655,-0.231732040643692,-0.506280019879341,0.143964463844895,-0.784857571125031,0.215984709560871,0.232186362147331,-0.24773234128952,-0.219153292477131,-0.00791622698307037,-0.417465671896935,-0.303809158504009,0.0594599489122629,-0.0766735076904297,-0.0206996202468872,0.224533721804619,-0.271732427179813,0.393095597624779,-0.0183220990002155,-0.293542996048927,0.187957901507616,-0.2187664732337,0.103765040636063,0.288673534989357,1.10010570287704,-0.395420014858246,-0.631262555718422,0.391892910003662,0.127283424139023,0.396777495741844,-0.00999394059181213
